,note_id,timestamp,title,content,like_nr,star_nr,comment_nr,user_id,author_name,user_url,images
36,64890624000000000800eea5,1686701604000,上海酒吧🔥大合集｜最全蹦迪喝酒攻略🍾️,"吐血整理了上海醉   醉全的蹦迪喝酒攻略，这一篇文章无论你是第一次来上海或者第一次去蹦迪   ，一定要看看，帮你踩坑避雷×，打卡上海夜生活最好玩的地方
[一R]：HOOD
位于巨鹿路158，这里是上海夜生活氛围最浓厚的地方，周末凌晨3.4点都是人山人海。HOOD做为目前上海HIPHOP夜店生意最好的酒吧   (没有之一) 周末的卡座可谓是一卡难求，往往要提前一周锁卡。来HOOD玩，千万别穿白鞋子，不然出去鞋子 肯定是黑色的，因为人太多了。而且在这里喝酒经常会遇到知名Rapper，喜欢拥挤的朋友可以选择这里
[二R]：ORII
在后疫情时代、上海唯一有弹簧舞池的一家hiphop以创新、包容的态度融合摩登，活力，年轻的新鲜元素club，这里的灯光更是女孩子拍照打卡的天堂、
[三R]：BOOMSHAKE
位于上海广场，作为继诺亚方舟集团后新兴而起的连锁夜店，今年3月份也是正式营业，其装修风格可以说是目前上海最潮的Club 。作为近两年来上海的新鲜血液，希望在上海能够存活下来。喜欢拍照的朋友可以选择这里
[四R]：404
位于中海环宇荟，404作为去年新开的club，前身是oc，一开业便陷入了舆论风波 。据说长得不好看消费再高也不给进。当然现在的404，依旧是上海颜值最高的club。其他的就不多赘述，喜欢看帅哥美女的这里肯定是首选。
[五R]：MATSER
位于TX淮海，这家夜店真的是我最佩服的夜店。在全上海所有酒吧都转型HIPHOP音乐
风格时，只有它
一直坚持
EDM风格，就连火爆全国的TAXX倒闭
了，它仍然不变音乐风格，给热爱EDM的人群留下
了最后一块净土。希望Master能越来越好。喜欢EDM的朋友大家一定要去这里
[六R]：NINJA
位于巨鹿路158和758，没有任何推广，没有任何资方，已平民身份D硬生生的从上海夜店分走了一杯羹，这就是NINJA。Ninja总有一种奇怪的魅力，场地不大，一周就营业几天，但是只要营业，门口总是排着长队。亲民的低消和门票 ，所以这里基本上都是大学生。大家一起均A，一晚上花个5.600都能玩的很开心 !
以上就是今天推荐打卡的6家上海最好玩的Club。当然大家有喜欢的宝藏夜店，也可以分享出来。
     ",46,41,0,5f71a49e00000000010081e2,上海酒吧小助手,https://www.xiaohongshu.com/user/profile/5f71a49e00000000010081e2,"['https://sns-img-hw.xhscdn.com/1bf3ee69-d27d-6025-92e0-924e88e56c97', 'https://sns-img-hw.xhscdn.com/118dd6c5-92c7-b82b-bd45-399e51d140a1', 'https://sns-img-hw.xhscdn.com/e2afc391-a906-ed90-08f1-a760037c5602', 'https://sns-img-hw.xhscdn.com/26bec5c9-360a-f107-63b0-0d2aff24679a', 'https://sns-img-hw.xhscdn.com/01e78428-d3b5-2efd-aff3-fd597a1d7a65', 'https://sns-img-hw.xhscdn.com/e03b833f-30c5-4bb9-1531-4136917bb023', 'https://sns-img-hw.xhscdn.com/1f7e45c9-a61a-4f0b-35aa-6d807f3fc13a']"
37,6438b97b0000000013005c52,1681439099000,上海必打卡穷鬼酒吧街！长乐路,"我们就尝了2家，走着喝着坐马路牙子喝着，惬意～
【jolly bar】（P6-7）
1️⃣山楂威士忌酸（11度/29💰）：酸口，很爱[色色R]
2️⃣ 抹茶醉青岚（4度/39💰）：朗姆酒+抹茶粉+牛奶+厚椰乳吧，乳制品爱好者爱死了！我们都觉得这个单品拿出来作主打开个奶茶店都完全可以！不太能喝的伙伴尝尝这个[色色R]
3⃣️酒乐葡萄（7度/31💰）：多肉葡萄的味道
【624 changle】（P2-5）
超好拍照出片！各种没见过的小啤酒！每点一杯酒可让老板用拍立得拍个照片留在店里，好像开了10多年了，好想让老板开分店，给我们点股份[捂脸R]
1⃣️蔓越莓气泡果酒（7度/35💰）：果味，还行，可能后来嘴里本身比较甜了，感觉没啥记忆点；
2⃣️金汤力（43度）：清爽；
   ",364,392,9,57c91b8d50c4b4248c13d174,小贾贾宁宁宁,https://www.xiaohongshu.com/user/profile/57c91b8d50c4b4248c13d174,"['https://sns-img-qc.xhscdn.com/65d6060a-c79e-b6fd-ccfb-6116a3a8e40d', 'https://sns-img-qc.xhscdn.com/ed931662-05dc-e773-5edd-63962dd29b3d', 'https://sns-img-qc.xhscdn.com/1919f3ca-2fb7-9f9c-345b-1b1f706779fc', 'https://sns-img-qc.xhscdn.com/d97b6fbb-4963-c76c-4c34-3d5363acf5eb', 'https://sns-img-qc.xhscdn.com/7df10891-8e2c-05f5-2c82-e28a310bdf1f', 'https://sns-img-qc.xhscdn.com/45075f48-cb34-dbfc-b58f-23aa3a6ab8f6', 'https://sns-img-qc.xhscdn.com/511fcf8e-9c47-784e-7b3b-ce14a640b91f', 'https://sns-img-qc.xhscdn.com/4bb5db46-5a2c-a4cd-ffba-680fca252939', 'https://sns-img-qc.xhscdn.com/72641e78-b2fd-4e96-9fd4-8601fb3bd4c3', 'https://sns-img-qc.xhscdn.com/df132ae3-72c3-858e-1897-41674e93fe31']"
38,6470c9e10000000014024ca3,1685113313000,魔都探店｜赏上海外滩夜景性价比高TOP5酒吧,"🫡关注我👀爱做旅游攻略📝自由行🧳达人
[强]分享真实旅行美丽奇遇
👎我踩过的坑不允许你再踩
—————————————————————
外滩边上绝美露台无敌夜景酒吧
1⃣ THE UPPER ROOM 💰120/杯
📍北京东路190号沙美大楼顶层
白天咖啡夜间美酒模式，需提前打电话或wx预约
2⃣ 外滩8号 whisky bar(金延大厦店) 💰198/双人套餐
📍中山东二路8号外滩金延大厦7楼
周一到周四低消200/人，周末300/人，观景位需预约
3⃣️ 罗斯福色戒酒吧(外滩店) 💰人均200
📍中山东一路27号罗斯福公馆
视野非常开阔 ！各个角度都能捕捉到陆家嘴的绝美夜景！
🍹散台、吧台无需预约无低消，观景位需预约
卡座有500、2000，最佳江景卡座5000，免费泊车
4⃣️ 顶层酒吧·ROOF
📍南京东路199号艾迪逊酒店29楼
露台不大但是拐角风景不错适合拍照📷
🍷露天观景位需预约需点低消酒，四人沙发坐1280 、2000（景观更好）；六~十人卡座6588
5️⃣POP露台餐厅与酒吧  💰人均400
📍广东路17号外滩三号7楼
食物很好吃😋风景也不错[强]虽无低消，但需点主食差不多每个人四五百，观景位需预约。
# 酒吧里的神仙特调        #@魔都，今晚按时喝酒        ",26,26,3,5651ba12a75c950f19f18f7e,PP-我想再次出发,https://www.xiaohongshu.com/user/profile/5651ba12a75c950f19f18f7e,"['https://sns-img-bd.xhscdn.com/6e9fa16e-0bac-4139-7896-d91cf1c25559', 'https://sns-img-bd.xhscdn.com/f011d10d-2db6-3325-44e9-bd9065f2ba4a', 'https://sns-img-bd.xhscdn.com/3f0e57be-7935-7f0b-8a16-4722d2c93c84', 'https://sns-img-bd.xhscdn.com/eb028aef-199b-20c4-15bc-5e0691139db2', 'https://sns-img-bd.xhscdn.com/9c16044b-a537-ca01-d426-3151e035449b', 'https://sns-img-bd.xhscdn.com/96edae01-b5e7-e5e0-250d-f91dfdb09a12']"
39,61fe83c00000000001029270,1644069824000,这个酒吧有点好看,,602,41,25,5f9afa7a000000000101dd5d,小白熊,https://www.xiaohongshu.com/user/profile/5f9afa7a000000000101dd5d,"['https://sns-img-hw.xhscdn.com/2033355c-94a0-5a7f-6594-f7ceba951fc4', 'https://sns-img-hw.xhscdn.com/93670ebc-c06a-ef19-273c-fa3a057e7756', 'https://sns-img-hw.xhscdn.com/f0b21fe6-fa8a-569d-173e-81bc09479e2b']"
40,6470c9e10000000014024ca3,1685113313000,魔都探店｜赏上海外滩夜景性价比高TOP5酒吧,"🫡关注我👀爱做旅游攻略📝自由行🧳达人
[强]分享真实旅行美丽奇遇
👎我踩过的坑不允许你再踩
—————————————————————
外滩边上绝美露台无敌夜景酒吧
1⃣ THE UPPER ROOM 💰120/杯
📍北京东路190号沙美大楼顶层
白天咖啡夜间美酒模式，需提前打电话或wx预约
2⃣ 外滩8号 whisky bar(金延大厦店) 💰198/双人套餐
📍中山东二路8号外滩金延大厦7楼
周一到周四低消200/人，周末300/人，观景位需预约
3⃣️ 罗斯福色戒酒吧(外滩店) 💰人均200
📍中山东一路27号罗斯福公馆
视野非常开阔 ！各个角度都能捕捉到陆家嘴的绝美夜景！
🍹散台、吧台无需预约无低消，观景位需预约
卡座有500、2000，最佳江景卡座5000，免费泊车
4⃣️ 顶层酒吧·ROOF
📍南京东路199号艾迪逊酒店29楼
露台不大但是拐角风景不错适合拍照📷
🍷露天观景位需预约需点低消酒，四人沙发坐1280 、2000（景观更好）；六~十人卡座6588
5️⃣POP露台餐厅与酒吧  💰人均400
📍广东路17号外滩三号7楼
食物很好吃😋风景也不错[强]虽无低消，但需点主食差不多每个人四五百，观景位需预约。
# 酒吧里的神仙特调        #@魔都，今晚按时喝酒        ",26,26,3,5651ba12a75c950f19f18f7e,PP-我想再次出发,https://www.xiaohongshu.com/user/profile/5651ba12a75c950f19f18f7e,"['https://sns-img-hw.xhscdn.com/6e9fa16e-0bac-4139-7896-d91cf1c25559', 'https://sns-img-hw.xhscdn.com/f011d10d-2db6-3325-44e9-bd9065f2ba4a', 'https://sns-img-hw.xhscdn.com/3f0e57be-7935-7f0b-8a16-4722d2c93c84', 'https://sns-img-hw.xhscdn.com/eb028aef-199b-20c4-15bc-5e0691139db2', 'https://sns-img-hw.xhscdn.com/9c16044b-a537-ca01-d426-3151e035449b', 'https://sns-img-hw.xhscdn.com/96edae01-b5e7-e5e0-250d-f91dfdb09a12']"
41,6475be9c000000001303e467,1685438108000,🆘不懂就问，这是上海酒吧还是模特公司？,"上海颜值果然内卷！我宣布这里就是我在上海zhui❤️的bar!!!没有之一
小红书诚不欺我，原本是冲着帅哥来的，尝过了鸡尾酒后发现无法自拔[色色R]
5.30（星期二）The Drinkery 瑞金店带给你别样的听觉味觉双重惊喜！忙完了工作就出来撒欢儿吧！
	
Party Time:9pm-LATE
                                      ",525,250,42,5e7c9a7c0000000001007281,The Drinkery,https://www.xiaohongshu.com/user/profile/5e7c9a7c0000000001007281,"['https://sns-img-hw.xhscdn.com/b44c129f-26c7-df7c-a2b9-05be8e08c767', 'https://sns-img-hw.xhscdn.com/4b8cdafd-3c77-c109-5461-9bc891b3969b', 'https://sns-img-hw.xhscdn.com/1ca0153a-e785-13dc-433f-a5ba1cec9267', 'https://sns-img-hw.xhscdn.com/d1211dcf-c496-02d1-fbd1-47a982d3fb8f', 'https://sns-img-hw.xhscdn.com/b86a3be6-d726-3c1c-6c9e-4343319dae61']"
42,6438b97b0000000013005c52,1681439099000,上海必打卡穷鬼酒吧街！长乐路,"我们就尝了2家，走着喝着坐马路牙子喝着，惬意～
【jolly bar】（P6-7）
1️⃣山楂威士忌酸（11度/29💰）：酸口，很爱[色色R]
2️⃣ 抹茶醉青岚（4度/39💰）：朗姆酒+抹茶粉+牛奶+厚椰乳吧，乳制品爱好者爱死了！我们都觉得这个单品拿出来作主打开个奶茶店都完全可以！不太能喝的伙伴尝尝这个[色色R]
3⃣️酒乐葡萄（7度/31💰）：多肉葡萄的味道
【624 changle】（P2-5）
超好拍照出片！各种没见过的小啤酒！每点一杯酒可让老板用拍立得拍个照片留在店里，好像开了10多年了，好想让老板开分店，给我们点股份[捂脸R]
1⃣️蔓越莓气泡果酒（7度/35💰）：果味，还行，可能后来嘴里本身比较甜了，感觉没啥记忆点；
2⃣️金汤力（43度）：清爽；
   ",364,392,9,57c91b8d50c4b4248c13d174,小贾贾宁宁宁,https://www.xiaohongshu.com/user/profile/57c91b8d50c4b4248c13d174,"['https://sns-img-hw.xhscdn.com/65d6060a-c79e-b6fd-ccfb-6116a3a8e40d', 'https://sns-img-hw.xhscdn.com/ed931662-05dc-e773-5edd-63962dd29b3d', 'https://sns-img-hw.xhscdn.com/1919f3ca-2fb7-9f9c-345b-1b1f706779fc', 'https://sns-img-hw.xhscdn.com/d97b6fbb-4963-c76c-4c34-3d5363acf5eb', 'https://sns-img-hw.xhscdn.com/7df10891-8e2c-05f5-2c82-e28a310bdf1f', 'https://sns-img-hw.xhscdn.com/45075f48-cb34-dbfc-b58f-23aa3a6ab8f6', 'https://sns-img-hw.xhscdn.com/511fcf8e-9c47-784e-7b3b-ce14a640b91f', 'https://sns-img-hw.xhscdn.com/4bb5db46-5a2c-a4cd-ffba-680fca252939', 'https://sns-img-hw.xhscdn.com/72641e78-b2fd-4e96-9fd4-8601fb3bd4c3', 'https://sns-img-hw.xhscdn.com/df132ae3-72c3-858e-1897-41674e93fe31']"
43,6449446d0000000011010b3e,1682523245000,上海外滩酒吧合集：人均100🍸花小钱装大杯,"从图2开始 图片对应
1⃣️艾迪逊：最低110/杯鸡尾酒 啤酒88🍻
2⃣️flair：最低100/杯
3⃣️ 天水恋：如果主要拍照 建议点饮料 35/杯
4⃣️罗斯福：无酒精80/有酒精108
5⃣️沙美theupperroom：120/杯
6⃣️外滩8号：88/杯
7⃣️pop：180/杯
8⃣️船长酒吧：最低80/杯
9⃣️茂悦：最低110/杯
🔟chilis：可以喝酒 45/杯 也能吃饭 三道菜人均140左右
    ",3463,3844,181,58862a9a5e87e777f73b301f,女侠已退休,https://www.xiaohongshu.com/user/profile/58862a9a5e87e777f73b301f,"['https://sns-img-bd.xhscdn.com/7f54891c-9610-12e2-10f7-db59c9d12c20', 'https://sns-img-bd.xhscdn.com/497472ce-b80b-adca-0282-e72619173251', 'https://sns-img-bd.xhscdn.com/c3e0ac26-e990-0687-046f-3bb0b67b1e2b', 'https://sns-img-bd.xhscdn.com/f6813643-ed3c-8255-abd4-5680d5f69eae', 'https://sns-img-bd.xhscdn.com/4299b185-bac5-1e8e-69d6-607bbd576a65', 'https://sns-img-bd.xhscdn.com/98cb7c21-8fe6-6a83-62f7-7c9686e0fa19', 'https://sns-img-bd.xhscdn.com/8114ea0b-72cd-9522-12a1-4478c6180362', 'https://sns-img-bd.xhscdn.com/43493c3d-cc49-9e94-d3d7-98e617d77ec3', 'https://sns-img-bd.xhscdn.com/14aeb3ff-f8de-ab9c-328e-4d26ad92fc4e', 'https://sns-img-bd.xhscdn.com/03bcc221-98e7-bb1b-3633-0b891d4f8d5d']"
44,632fef26000000001701e0ee,1664085798000,上海MBTI主题清吧｜来看看你2022爱情白皮书,"📍The Broken Dagger 襄阳北路93号
🈺️19:00pm
Mbti这阵风刮了很久了，但主题清吧倒是让我眼前一亮✨
🍸“别让我下头” Don‘t Let Me Down - ISTP
希望大家少遇到些高开低走的感情🥹
🐳“五十二赫兹” 52Hertz - INFP
本人INFP，恰巧在学校主持过一场晚会主题就是“五十二赫兹”，这就是冥冥之中的天意吗🥲
就算大家不是INFP也可以来尝试这款，真的无敌好喝
🐟“做鱼的快乐” The joyful of being a fish - INFJ/ENFP
我朋友ENFP，直接来了句“谁要当鱼呀，真晦气”哈哈哈哈哈
🥃“‘楂’不自知” Unintentional injuries - ESFP
这名字总能让你们想到某些人吧🤫
	
      ",2861,1700,119,5ccea1090000000017027192,卡茜卡茜咔嚓,https://www.xiaohongshu.com/user/profile/5ccea1090000000017027192,"['https://sns-img-qc.xhscdn.com/2e7cb575-84a1-cbc0-e48b-01988e84f43d', 'https://sns-img-qc.xhscdn.com/c85ad52e-6228-3fcc-d3cd-05b4327b47d5', 'https://sns-img-qc.xhscdn.com/cd9408dd-60e6-abd4-a821-be59a7e16cf4', 'https://sns-img-qc.xhscdn.com/d7220425-0c3c-2379-8568-3165fc405143']"
45,632afb2b000000001101796e,1663761195000,上海10大高空露台酒吧，醉生梦死在云端！,"☀魔都孵露台最惬意的金秋又到了~这10家高空露台酒吧，堪称上海美景收割机，每一家都美到勾魂！饱览魔都浪漫天际线的同时，还能享受精致美食！夜色正好，一定要去！
-
🌃Flair rooftop顶层餐厅酒吧
坐标58楼，在云端之上收割天际线，东方明珠近在咫尺，夜景更是绝啦！
📍上海浦东丽思卡尔顿酒店58层
💰人均：390
-
🌃POP露台餐厅与酒吧
唯美的360°全景露台可以看见对面陆家嘴的天际线！风格偏放松奔放，城中潮人的打卡地标！
📍中山东一路3号外滩三号7楼
💰人均：390
-
🌃罗斯福色戒露天酒吧
视野非常开阔 ！各个角度都能捕捉到陆家嘴的绝美夜景！
📍中山东一路27号8楼
💰人均：260
-
🌃顶层酒吧ROOF
坐拥360°无遮挡黄浦江景，宛如漂浮在城市上空的法式花园！不能指定座位，景观位先到先得~
📍南京东路199号29楼
💰人均：360
-
🌃Bar Rouge
这家就在外滩18号顶层，大露台把陆家嘴无敌夜景尽收眼底，随手一拍都有外滩三件套的身影！还会不定期推出不同主题的派对，潮人必去~
📍中山东一路外滩十八号7层
💰人均：300
-
🌃非常时髦酒吧VUE Bar
视野超棒！可以看到浦西外滩和浦东全貌，也是小时代的取景地哦~
上海外滩茂悦大酒店西楼32楼
💰人均210
-
🌃WET Bar池畔酒吧
魔都超人气网红露台酒吧！270°超大露台、网红泳池超级出片！超级多小姐姐来打卡~
📍旅顺路66号W酒店
💰人均：230
-
🌃SIR ELLY’S TERRACE艾利爵士露台
新晋网红酒吧，虽然景观位不是特别正，但是胜在人相对比较少！侧面的沙发还没有低消，性价比非常高~
📍中山东一路32号半岛酒店14楼
💰人均259
-
🌃eat n work
正对万国建筑群，可以点一杯酒从傍晚坐到华灯初上，看落日刚刚好！景观位置需要提前预定哦~
📍名商路正大广场9楼露台
💰人均：223
-
🌃IL BAR
这家在宝格丽酒店47层，视野非常开阔，可以看到外滩和苏州河两岸的美景！
📍山西北路108弄
💰人均：546            @薯队长",1166,2105,27,5cbe6e85000000001600fbb9,ShanghaiWOW,https://www.xiaohongshu.com/user/profile/5cbe6e85000000001600fbb9,"['https://sns-img-qc.xhscdn.com/b74bf176-4429-91af-cc5f-99ef36571d28', 'https://sns-img-qc.xhscdn.com/03029l01ket6wcvppdl0116mh4zam34jya', 'https://sns-img-qc.xhscdn.com/94912c18-c910-6cee-d826-738b515464f8', 'https://sns-img-qc.xhscdn.com/03029l01ket6wcvppdl0116mh4zb7iwa7x', 'https://sns-img-qc.xhscdn.com/6ddcd99c-4002-ccca-81f3-fa4448a1a390', 'https://sns-img-qc.xhscdn.com/def4430f-935f-6439-cea2-8534ea4187b2', 'https://sns-img-qc.xhscdn.com/accca909-fdca-5815-cfa7-7bfb06801286', 'https://sns-img-qc.xhscdn.com/ead11a02-30c2-6a55-8d9d-3de4a39f7a76', 'https://sns-img-qc.xhscdn.com/8e49da4c-ebef-715e-8cce-41b1016fc9df']"
46,63b2fd9f000000001f011751,1672674719000,合集🍹说说那些上海适合灌醉crush的bar（下）,"拖到了2023年才来的下集
这期的bar酒精度都有点高 不敢说会N刷
但都有特色 酒鬼们也可速速马住
1⃣️扶疏
第一次如果尝试牡丹花下会觉得有点难以接受
红白葡萄酒爱好者会比较喜欢这家
2⃣️Huntch
白酒作为基酒的bar装修古色古香
在巨鹿路夜店众多的地方独树一帜
3⃣️carven
里外不是同一家bar嗷 这家在暗门后面
喜欢烟熏味的一定喜欢这家
4⃣️Insomnia
银河系吧台太绝美了 看似淡如水的“Be water”
有35%
5⃣️Jet-lag
适合和crush去 气氛暧昧 还有杯咖喱味特调
6⃣️GOLDEN EXPRESS
在复古列车上喝酒的特别体验
按照列车路线进行的鸡尾酒搭配
酒精度数真滴有点高 适合带crush把他灌醉🫡
…
其他好喝的bar欢迎补充给我 我去喝🫡
     ",993,1378,45,5403285eb4c4d61f88591bd9,月半小日月,https://www.xiaohongshu.com/user/profile/5403285eb4c4d61f88591bd9,"['https://sns-img-bd.xhscdn.com/0d7dd56b-a4f7-4d2e-5dfc-d8731933383d', 'https://sns-img-bd.xhscdn.com/dd6540a3-bdb2-fd3b-f16b-6bacdbf445a0', 'https://sns-img-bd.xhscdn.com/350ecb8c-f8fc-4d02-afb7-5cd33dbc18e4', 'https://sns-img-bd.xhscdn.com/b1fdf212-15f3-2ef6-9145-4315207ebe81', 'https://sns-img-bd.xhscdn.com/f1e0841c-7a7b-b57d-4803-5aab860916d6', 'https://sns-img-bd.xhscdn.com/8ffcf7ca-5b85-5721-753f-652d9ee0168a', 'https://sns-img-bd.xhscdn.com/f6e5748c-ec2e-2d63-7d2f-d0da9eec5832']"
47,648add5d00000000140248cd,1686822237000,HOOD酒吧蹦迪攻略║hiphop酒吧🔥卡座图,"   
Hood酒吧是上海一家非常受欢迎的酒吧，算的上hiphop夜店TOP1！以下是Hood酒吧攻略，帮助你更好地享受这里的夜生活。
每个周末，沿着158扶手电梯下去🚶，跟着人群大排长龙，找到的一定是HOOD.的入口👍。
1. 地址、门票🎫
1️⃣📍坐标：上海市黄浦区巨鹿路158号大同坊
2️⃣🎫门票：平时不收门票，周末￥100（有嘉宾演出价格会有浮动）
2. 音乐和氛围
🎵音乐以Hip-pop/R&B为主🎶，欧美热门榜单以及结合当下流行、气氛超级棒。舞池里的人都会被气氛带动欢快蹦迪💃，帅哥辣妹真的会多好吗？HOOD能火当然也离不开独特个性的设计：球场概念做装潢🏀，用LED屏幕包裹全场的HOOD.，时下最trendy的Hip-hop节奏传入你的耳朵，完美融入嘻哈派对氛围中舞美也能勾起你的舞池记忆。
3. 特色标签🏷
🔥🔥特色标签：气氛好‼️年轻人多 ‼️卡座舞池大‼️音乐不错‼️目前最🔥的hiphop夜店
偶遇各大平台博主、网红是常事！rapper、明星去玩也挺多，活动也挺多，像know know、GALI、威尔、王以太、那奇沃夫等
4. 预订建议（卡座低消）
Hood酒吧非常受欢迎，所以建议提前预订。
🛋卡座低消：一共有27个卡座，分K、H、V、S四个区域
💵平时价格2k-6k
💵周末价格6k-15k
5. 其他建议
✔建议宝宝们11.30之前入场哦~（太早了人少，太晚了上海这边会把卡座拉给在排队的其他客人哦🥺）
✔可以寄存包包
✔有充电宝租借的地方
✔可以停车哦~
✔一个卡座一个专门服务员！满分体验！
——
‼️⚠️注意：保管好自己随身物品 不要乘坐门口黑车‼️
🎉🎉祝各位小伙伴玩的愉快~~
    ",31,22,3,62ea4256000000001501ba05,上海酒吧hood,https://www.xiaohongshu.com/user/profile/62ea4256000000001501ba05,"['https://sns-img-qc.xhscdn.com/23797eca-4fb4-8950-5296-d2bb20108abb', 'https://sns-img-qc.xhscdn.com/47054b03-b0f1-c059-2ce3-fe6422405ab5', 'https://sns-img-qc.xhscdn.com/cc4fe63a-8dd1-af89-c498-6b7e583b2539', 'https://sns-img-qc.xhscdn.com/4692851e-27b5-4f52-ffc7-569265beebf0', 'https://sns-img-qc.xhscdn.com/d212aa25-3c4a-cfcc-32d3-c5962ae93269', 'https://sns-img-qc.xhscdn.com/f1992874-22ac-dbc3-2b0f-28a78c6d1e90', 'https://sns-img-qc.xhscdn.com/328b39fc-470a-83f7-11a3-5b0876efafcd', 'https://sns-img-qc.xhscdn.com/cfe22d46-cedf-638f-4eb8-0959a2b58793', 'https://sns-img-qc.xhscdn.com/5ba4bbf2-4555-6d6c-5aa6-41efbcaf0b9a']"
48,64501d1000000000140241b6,1682971920000,上海五月份酒吧攻略及蹦迪指南," 
🌟卡座抵消仅供参考，如有需要可以私信@上海HOODORII酒吧销售乔歌 ，真成服务，娱乐至上
🌟BOOMSHAKE
现场全是辣妹和帅哥 人均颜值拉满
S3 还有紧随时尚潮流的歌单简直！
卡座低消：6K-30K
🌟HOOD上海最火夜店
潮流辣妹和帅哥比较多，hip hop 为主
hood. 舞池比较大，但是很挤，蹦迪选手超级多！
卡座低消：6K-20K
🌟NINJA 158/NINJA758
纯hip hop，卡座低消不贵。
nInJa 空间不大，但是很挤，气氛很嗨！
卡座低消：3K-8K
🌟AKOMA
上海最大的Hip hop酒吧。
复古潮流文艺风格，音乐气氛很好玩
AKOMA 卡座低消：3K-15k
🌟MASTER 光影艺术空间一个融合科技潮流、艺术、创意音
乐等众多元素的沉浸式体验酒吧！
卡座低消：3K-15K
🌟404 SH
上海颜值天花板，美女超级多，定卡去好！舞池不大，卡颜值，散客颜值不够不给进！
卡座低消：6K-30K
🌟ORII
嘻哈+流行音乐，卡座低消少，
酒水划算！舞池有弹簧舞池，气氛很嗨！
卡座低消：3K-8K
🌟MASS现 M STORY
bounce house音乐，全场卡座为主
不定卡去了也没有地方玩！
卡座低消：3K-15k
🌟10AK国际连锁夜店
全球最顶级hip hop俱乐部
潮酷热门音乐榜，迷人的灯光！
卡座低消：3K-15K
🌟POTENT
彩虹、gay吧，大厅hip hop小厅techno
经常会请一些知名DJ来，有舞池！
卡座抵消 6K-30K
欢迎找乔歌定卡安排！上海夜店玩法：
人多推荐定卡，找营销安排可以省很多事情上海基本上没有散台的，人少就吧台喝点也行！
🌟高端KTV推荐：
MAGO MUSEK POSH SINGO ONEK万利 缤纷 天上 辉金 魔音 淮海国际...酒吧包房
🌟蹦迪推荐： HOOD NINJA AKOMA BOOMSHAEK 10AK MASTER ORII POTENT
门票根据夜店前台规定，都可以门口买，100左右
去酒吧玩注意事项
不要乘坐黑车，打网约车！
不要带贵重物品去夜店！
不要喝太醉了，同行朋友一起！人多提前预约订卡！",6,12,0,6406e61d0000000014012bcd,上海HOOD ORII酒吧预订,https://www.xiaohongshu.com/user/profile/6406e61d0000000014012bcd,"['https://sns-img-hw.xhscdn.com/a24a0b4b-2566-fa74-a0e4-55a3628466ff', 'https://sns-img-hw.xhscdn.com/adc3acdb-4d6d-b1f2-4b77-480f9a64864f', 'https://sns-img-hw.xhscdn.com/2c56039c-c3b8-fb89-69c2-ada1bf437821', 'https://sns-img-hw.xhscdn.com/2301e365-1622-092c-98c2-223b2ab6371e', 'https://sns-img-hw.xhscdn.com/6a39d993-5946-e10f-31fe-15b71f10ce8c', 'https://sns-img-hw.xhscdn.com/e9a013c7-5ea3-31ff-789f-61af88f5df5e', 'https://sns-img-hw.xhscdn.com/07c3e08f-560d-0d08-6245-305e414e8b76', 'https://sns-img-hw.xhscdn.com/fb4ce413-074f-3762-4845-1ab14fe16934', 'https://sns-img-hw.xhscdn.com/c9c1093a-257f-01f5-67d2-9cc1d357006a', 'https://sns-img-hw.xhscdn.com/cd1b308f-367a-8e36-cee1-7301f6116a70', 'https://sns-img-hw.xhscdn.com/35169d5c-c0ec-9877-aab5-347d41a2f912']"
49,5f665d85000000000100b57d,1600544133000,上海周末趴,Hunt酒吧和Corgi软件合作推出了肌肉男孩的评选活动🤫和其他小哥哥合照🤭,779,83,50,5acc55db11be106dfcb5b60e,鹿🦌晨皓,https://www.xiaohongshu.com/user/profile/5acc55db11be106dfcb5b60e,['https://sns-img-bd.xhscdn.com/929afe8f-6a8f-51df-b4c4-778fe9134952']
